yelp_id,place_id,name,street_name,city,county,state,postal_code,coordinates,rating,review_count,business_status,category,hours
ms1iBCtAhu4QupXY-uFp4A,ChIJRaBgqzVxlVQRw8miJLSUEAI,"(""Don Pepe's Fresh Mexican Food"",)",705 Main St,Oregon City,Clackamas County,OR,97045,"(45.35802590000001, -122.6082463)",4.3,348,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 4:00 – 9:00 PM', 'Thursday: 4:00 – 9:00 PM', 'Friday: 11:00 AM – 9:00 PM', 'Saturday: 11:00 AM – 9:00 PM', 'Sunday: 11:00 AM – 9:00 PM']"
UtSA7oABMRLPt-xb5Yz93g,ChIJOdcu4huE3YgR9pIEuXNmLoo,"('Eye Care Specialists Of Florida',)",1124 Cypress Glen Cir,Kissimmee,Osceola County,FL,34741,"(28.3462649, -81.4147843)",4,67,OPERATIONAL,"['doctor', 'health', 'point_of_interest', 'establishment']","['Monday: 8:30 AM – 5:00 PM', 'Tuesday: 8:30 AM – 5:00 PM', 'Wednesday: 8:30 AM – 5:00 PM', 'Thursday: 8:30 AM – 5:00 PM', 'Friday: 8:30 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
9mtU1uDmwEOY6DpWTZunqg,ChIJz7u3jrB544kRt9FJgmTIwoc,"('Chapin Properties Team Ltd',)",1583 Beacon St,Brookline,Norfolk County,MA,02446,"(42.3392323, -71.134129)",2.8,9,OPERATIONAL,"['real_estate_agency', 'point_of_interest', 'establishment']","['Monday: 10:00 AM – 8:00 PM', 'Tuesday: 10:00 AM – 8:00 PM', 'Wednesday: 10:00 AM – 8:00 PM', 'Thursday: 10:00 AM – 8:00 PM', 'Friday: 10:00 AM – 8:00 PM', 'Saturday: 10:00 AM – 8:00 PM', 'Sunday: 10:00 AM – 8:00 PM']"
6_BpY8wSsPLrfgjYlB3qgA,ChIJl2TIqQx444kRnuSRwxGyIK4,"('Zumba with Lindsay',)",429 Centre St,Newton,Middlesex County,MA,02458,"(42.3555345, -71.1863568)",5,9,OPERATIONAL,"['gym', 'health', 'point_of_interest', 'establishment']","['Monday: 5:30 – 6:30 PM', 'Tuesday: Closed', 'Wednesday: 5:30 – 6:30 PM', 'Thursday: Closed', 'Friday: Closed', 'Saturday: 9:00 – 10:00 AM', 'Sunday: Closed']"
-DKCbS-jQRwAy5YiVuf1Pg,ChIJS6bVOy53hlQRvt8RLKcghtg,"('CuppaJoe Coffee Roasters',)",105-1899 Rosser Ave,Burnaby,Metro Vancouver,BC,V5C 6R5,"(49.2670907, -123.0062612)",4.6,129,OPERATIONAL,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 7:00 AM – 9:00 PM', 'Tuesday: 7:00 AM – 9:00 PM', 'Wednesday: 7:00 AM – 9:00 PM', 'Thursday: 7:00 AM – 9:00 PM', 'Friday: 7:00 AM – 9:00 PM', 'Saturday: 7:00 AM – 9:00 PM', 'Sunday: 7:00 AM – 9:00 PM']"
wm43OXwcxxvuJ0VDhhUoQQ,ChIJTxQt1Blz54gRpSgx--QxHy0,"('F&D Woodfired Italian Kitchen',)",1000 W State Rd 434,Longwood,Seminole County,FL,32750,"(28.6976215, -81.3620041)",4.3,299,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:30 AM – 9:00 PM', 'Tuesday: 11:30 AM – 9:00 PM', 'Wednesday: 11:30 AM – 9:00 PM', 'Thursday: 11:30 AM – 9:00 PM', 'Friday: 11:30 AM – 10:00 PM', 'Saturday: 11:30 AM – 10:00 PM', 'Sunday: 11:00 AM – 9:00 PM']"
2PqavxOybtt8x9KMs3mmJw,ChIJQ30BHQ98OIgRb2VGv-vsWUI,"(""O'Charley's Restaurant & Bar"",)",6224 Gender Rd,Canal Winchester,Franklin County,OH,43110,"(39.854657, -82.82749500000001)",3.9,1746,OPERATIONAL,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 9:00 PM', 'Tuesday: 11:00 AM – 9:00 PM', 'Wednesday: 11:00 AM – 9:00 PM', 'Thursday: 11:00 AM – 9:00 PM', 'Friday: 11:00 AM – 10:00 PM', 'Saturday: 11:00 AM – 10:00 PM', 'Sunday: 11:00 AM – 9:00 PM']"
voUJ3PE5MPa776A-oMXBQA,ChIJLbTRe6vLRIYRCzWSdVDTDSs,"('Brite Ideas Aquaponics, Hydroponics & Organics',)",2521 Rutland Dr,Austin,Travis County,TX,78757,"(30.382323, -97.7230014)",4.8,68,OPERATIONAL,"['point_of_interest', 'store', 'establishment']","['Monday: 10:30 AM – 6:30 PM', 'Tuesday: 10:30 AM – 6:30 PM', 'Wednesday: 10:30 AM – 6:30 PM', 'Thursday: 10:30 AM – 6:30 PM', 'Friday: 10:30 AM – 6:30 PM', 'Saturday: 10:30 AM – 5:00 PM', 'Sunday: 12:00 – 4:00 PM']"
mMhlvAJuNn4bBCwaT8Fknw,ChIJgUvYs49w44kRXOOvMUm8ub4,"('Bonne Chance Cafe',)",77 Canal St,Boston,Suffolk County,MA,02114,"(42.3642353, -71.0595759)",4.7,64,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 7:00 AM – 3:30 PM', 'Tuesday: 7:00 AM – 3:30 PM', 'Wednesday: 7:00 AM – 3:30 PM', 'Thursday: 7:00 AM – 3:30 PM', 'Friday: 7:00 AM – 3:30 PM', 'Saturday: Closed', 'Sunday: Closed']"
zOY7hEhCkjHD9o6bDNwh4A,ChIJ1cxIcv4J9YgRrqJSe_K-U84,"('4.0 Ice Cream & Drinks',)",nan nan,Doraville,Dekalb County,GA,30360,"(33.9076994, -84.2868499)",4.4,69,OPERATIONAL,"['food', 'point_of_interest', 'store', 'establishment']","['Monday: 1:00 – 8:00 PM', 'Tuesday: 1:00 – 8:00 PM', 'Wednesday: 1:00 – 8:00 PM', 'Thursday: 1:00 – 8:00 PM', 'Friday: 1:00 – 9:00 PM', 'Saturday: 1:00 – 9:00 PM', 'Sunday: 1:00 – 8:00 PM']"
c8sMtCvdrO5pZiGWO3tqZQ,ChIJZ2F2aYNkOIgR1vfYC7qYR_c,"(""Domino's Pizza"",)",6144 E Main St,Columbus,Franklin County,OH,43213,"(39.9554985, -82.83241629999999)",3.4,257,OPERATIONAL,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 10:00 AM – 12:00 AM', 'Tuesday: 10:00 AM – 12:00 AM', 'Wednesday: 10:00 AM – 12:00 AM', 'Thursday: 10:00 AM – 12:00 AM', 'Friday: 10:00 AM – 1:00 AM', 'Saturday: 10:00 AM – 1:00 AM', 'Sunday: 10:00 AM – 12:00 AM']"
7_Lk-vB-JjiAVOmeRFI--Q,ChIJP2zmzQUKlVQRJ-381h7ZPSk,"('Java Man Coffee',)",508 SW Broadway,Portland,Multnomah County,OR,97205,"(45.5205079, -122.6787493)",4.6,115,OPERATIONAL,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 6:00 AM – 5:00 PM', 'Tuesday: 6:00 AM – 5:00 PM', 'Wednesday: 6:00 AM – 5:00 PM', 'Thursday: 6:00 AM – 5:00 PM', 'Friday: 6:00 AM – 5:00 PM', 'Saturday: 8:00 AM – 5:00 PM', 'Sunday: 8:00 AM – 2:00 PM']"
PFY0fhMbMLGbUO3A8TM-Eg,ChIJJSghC8Z544kRIQU9WZ4sZgE,"('Allston Nails & Spa',)",1231 Commonwealth Avenue,Boston,Suffolk County,MA,02134,"(42.3504534, -71.1315742)",4,63,OPERATIONAL,"['beauty_salon', 'point_of_interest', 'establishment']","['Monday: 9:30 AM – 7:30 PM', 'Tuesday: 9:30 AM – 7:30 PM', 'Wednesday: 9:30 AM – 7:30 PM', 'Thursday: 9:30 AM – 7:30 PM', 'Friday: 9:30 AM – 7:30 PM', 'Saturday: 9:30 AM – 7:30 PM', 'Sunday: 10:00 AM – 5:00 PM']"
SWxAAG6qY8i9Rgpi-5U_4A,ChIJZdA_6ZxdOIgRjGXoyNOjOio,"(""Zero's Pizza"",)",5535 New Albany Rd W,New Albany,Franklin County,OH,43054,"(40.0954493, -82.82555529999999)",4,126,OPERATIONAL,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 4:00 – 9:30 PM', 'Tuesday: 4:00 – 9:30 PM', 'Wednesday: 4:00 – 9:30 PM', 'Thursday: 4:00 – 9:30 PM', 'Friday: 4:00 – 10:30 PM', 'Saturday: 4:00 – 10:30 PM', 'Sunday: 4:00 – 9:30 PM']"
3RYiPrw2CDlroYZSMdmGkw,ChIJ8VWbOAV444kRNHnONqEJmSg,"('Cambridge Savings Bank',)",54 Arsenal St,Watertown,Middlesex County,MA,02472,"(42.3652423, -71.18137109999999)",4.5,8,OPERATIONAL,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","['Monday: 9:00 AM – 4:00 PM', 'Tuesday: 9:00 AM – 4:00 PM', 'Wednesday: 9:00 AM – 4:00 PM', 'Thursday: 9:00 AM – 4:00 PM', 'Friday: 9:00 AM – 4:00 PM', 'Saturday: 9:00 AM – 1:00 PM', 'Sunday: Closed']"
XjCTvFHORpsWhXaPoXjXaw,ChIJ5Wbr0OVyhlQRtuIkk0Nz2T8,"('Point Grey Pharmacy',)",4516 W 10th Ave,Vancouver,Metro Vancouver,BC,V6R 2J1,"(49.2637322, -123.2097645)",5,5,OPERATIONAL,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","['Monday: 9:00 AM – 5:30 AM', 'Tuesday: 9:00 AM – 5:30 PM', 'Wednesday: 9:00 AM – 5:30 AM', 'Thursday: 9:00 AM – 5:30 PM', 'Friday: 9:00 AM – 5:30 PM', 'Saturday: 9:00 AM – 5:00 PM', 'Sunday: Closed']"
hDnwchHtxcNlz0nwKBfDeQ,ChIJ3_VxyUkX9YgRfk8wvagQS98,"('Wings Cafe & Deli',)",821 Concord Rd SE,Smyrna,Cobb County,GA,30080,"(33.875032, -84.529798)",4.2,223,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 1:00 – 8:00 PM', 'Tuesday: 11:00 AM – 9:30 PM', 'Wednesday: 11:00 AM – 9:30 PM', 'Thursday: 11:00 AM – 9:30 PM', 'Friday: 1:00 – 2:00 AM, 11:30 AM – 2:00 AM', 'Saturday: 11:00 AM – 2:00 AM', 'Sunday: 12:00 – 8:00 PM']"
MG6HL1VyyCwBSjMXmYpLbA,ChIJZVnuxNw1W4YRfHgYEQBnYvA,"('Bee Caves B-B-Q',)",8414 Bee Cave Rd,Austin,Travis County,TX,78746,"(30.3152832, -97.8557294)",4.4,66,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 6:00 PM', 'Tuesday: 11:00 AM – 6:00 PM', 'Wednesday: 11:00 AM – 6:00 PM', 'Thursday: 11:00 AM – 6:00 PM', 'Friday: 11:00 AM – 3:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
jbG7mzoVpKrxf9hDs0owwg,ChIJ6_CFMr9jOIgRn2VUVVyuk_8,"('Brownie Points Inc',)",5712 Westbourne Ave,Columbus,Franklin County,OH,43213,"(39.9849319, -82.8481674)",4.5,55,OPERATIONAL,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 9:00 AM – 4:00 PM', 'Tuesday: 9:00 AM – 4:00 PM', 'Wednesday: 9:00 AM – 4:00 PM', 'Thursday: 9:00 AM – 4:00 PM', 'Friday: 9:00 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
4zIaoL4JlgLcNgwRQpJzUw,ChIJZ7MGh5iA54gRhuLYyb1122g,"('Enchanted Tales with Belle',)",1180 Seven Seas Drive,Lake Buena Vista,Orange County,FL,32830,"(28.4208964, -81.5809429)",4.5,230,CLOSED_TEMPORARILY,"['tourist_attraction', 'point_of_interest', 'establishment']",
XL0OMz8N0PNHbUyIIR5eSQ,ChIJHS5BkW3YhVQRUpKKD_q9LnM,"('Charm & Champagne Beauty Studio',)",554 Columbia St,New Westminster,Metro Vancouver,BC,V3L 1B1,"(49.20315919999999, -122.9074903)",4.8,56,OPERATIONAL,"['beauty_salon', 'hair_care', 'point_of_interest', 'establishment']","['Monday: Closed', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 8:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 7:00 PM', 'Saturday: 9:00 AM – 5:00 PM', 'Sunday: Closed']"
pjz2Z67psZu_Iuw0eSjUKA,ChIJve8g5KSNOIgRGfvMhY_D_y0,"('American Cancer Society Discovery Shop',)",1198 Kenny Centre Mall,Columbus,Franklin County,OH,43220,"(40.0498457, -83.0518086)",4.2,14,OPERATIONAL,"['point_of_interest', 'store', 'establishment']","['Monday: 10:00 AM – 5:00 PM', 'Tuesday: 10:00 AM – 5:00 PM', 'Wednesday: 10:00 AM – 5:00 PM', 'Thursday: 10:00 AM – 5:00 PM', 'Friday: 10:00 AM – 5:00 PM', 'Saturday: 10:00 AM – 5:00 PM', 'Sunday: Closed']"
uPTVi6ed1QORhyeewqXaXg,ChIJvUCnOVt344kRJ1t68BwHPzE,"('Cambridge Shoe Repair',)",1105 Massachusetts Ave,Cambridge,Middlesex County,MA,02138,"(42.3707933, -71.1133748)",4.5,16,OPERATIONAL,"['point_of_interest', 'establishment']","['Monday: 7:00 AM – 6:00 PM', 'Tuesday: 7:00 AM – 6:00 PM', 'Wednesday: 7:00 AM – 6:00 PM', 'Thursday: 7:00 AM – 6:00 PM', 'Friday: 7:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 4:00 PM', 'Sunday: Closed']"
ilHAR0Yz9T96bYDPDZBtcw,ChIJt6K2rW8JlVQRCkU-r-fIIoA,Chase Bank,7515 SW Barnes Rd,Portland,Washington County,OR,97225,"(45.5160706, -122.7547463)",3.6,9,OPERATIONAL,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: 9:00 AM – 1:00 PM', 'Sunday: Closed']"
BrCrHrVTUu8l0FGG3EYYgA,ChIJJxdKP82D44kRFJi5EaY8QE8,"('Absolutely Pawsitive',)",26 Harris Ave,Wellesley,Norfolk County,MA,02481,"(42.318087, -71.24103699999999)",4.8,21,OPERATIONAL,"['point_of_interest', 'establishment']","['Monday: 7:00 AM – 7:00 PM', 'Tuesday: 7:00 AM – 7:00 PM', 'Wednesday: 7:00 AM – 7:00 PM', 'Thursday: 7:00 AM – 7:00 PM', 'Friday: 7:00 AM – 7:00 PM', 'Saturday: 7:00 AM – 7:00 PM', 'Sunday: 7:00 AM – 7:00 PM']"
GJNzahrpDnt3J_amGgo77A,ChIJsUvPcA8KlVQRDmCPQld70sY,"('Fuel Yoga Workouts',)",826 SW 2nd Ave,Portland,Multnomah County,OR,97204,"(45.5168548, -122.6749741)",5,35,OPERATIONAL,"['gym', 'health', 'point_of_interest', 'establishment']","['Monday: 6:00 AM – 7:00 PM', 'Tuesday: 6:00 AM – 7:00 PM', 'Wednesday: 6:00 AM – 7:00 PM', 'Thursday: 6:00 AM – 7:00 PM', 'Friday: 6:00 AM – 5:30 PM', 'Saturday: 9:00 – 11:30 AM', 'Sunday: 9:00 – 11:30 AM']"
M2xXIraJ-oBD38l5pxG9nA,ChIJP2r_0p1IW4YR7wEQZTN5yRY,"('Life Storage - Austin',)",10800 US-290,Austin,Travis County,TX,78736,"(30.2232788, -97.9554513)",4.6,76,OPERATIONAL,"['moving_company', 'storage', 'point_of_interest', 'store', 'establishment']","['Monday: 9:30 AM – 6:00 PM', 'Tuesday: 9:30 AM – 6:00 PM', 'Wednesday: 9:30 AM – 6:00 PM', 'Thursday: 9:30 AM – 6:00 PM', 'Friday: 9:30 AM – 1:30 PM', 'Saturday: 8:30 AM – 5:00 PM', 'Sunday: 12:00 – 4:00 PM']"
ZM7dmF_tX70rZjb-s_7VAQ,ChIJe-OphnKnlVQR52qPe7oYdKs,NW Office Liquidations,635 SE Hawthorne Blvd,Portland,Multnomah County,OR,97214,"(45.5123729, -122.6588891)",4.8,99,OPERATIONAL,"['finance', 'furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']","['Monday: 9:00 AM – 5:30 PM', 'Tuesday: 9:00 AM – 5:30 PM', 'Wednesday: 9:00 AM – 5:30 PM', 'Thursday: 9:00 AM – 5:30 PM', 'Friday: 9:00 AM – 5:30 PM', 'Saturday: 9:00 AM – 5:00 PM', 'Sunday: 10:00 AM – 4:00 PM']"
UfbKhYBcA9L0W83VkQsGOg,ChIJexo4IvJ344kRKZ5nhjl_hko,"('Winters Hardware',)",84 Trapelo Rd,Belmont,Middlesex County,MA,02478,"(42.3800668, -71.1740195)",3.6,27,OPERATIONAL,"['hardware_store', 'point_of_interest', 'store', 'establishment']","['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: 9:00 AM – 5:00 PM', 'Sunday: Closed']"
hZH17V56QOiIoqv-sEo7ww,ChIJbfn4hJpk54gRT6nAFch_obY,"('All Creatures Animal Hospital',)",5745 Pershing Ave,Orlando,Orange County,FL,32822,"(28.4993322, -81.3093487)",4.4,176,OPERATIONAL,"['pharmacy', 'veterinary_care', 'health', 'point_of_interest', 'store', 'establishment']","['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 12:00 PM', 'Sunday: Closed']"
OVGtB9coHw8IuLQJ7DJilw,ChIJ2Y-GDoD0OIgR0R_WOQVPWJ4,"('City Barbeque and Catering',)",1501 Gemini Pl,Columbus,Delaware County,OH,43240,"(40.1481522, -82.9775215)",4.5,1221,OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 9:00 PM', 'Tuesday: 11:00 AM – 9:00 PM', 'Wednesday: 11:00 AM – 9:00 PM', 'Thursday: 11:00 AM – 9:00 PM', 'Friday: 11:00 AM – 9:00 PM', 'Saturday: 11:00 AM – 9:00 PM', 'Sunday: 11:00 AM – 8:00 PM']"
gs_nGr4VBgVDSdTgfK1nog,ChIJ6QNXqv1-54gRT6uduNDOspY,Rosen Inn,6327 International Dr,Orlando,Orange County,FL,32819,"(28.4606323, -81.4694366)",4.1,2676,OPERATIONAL,"['lodging', 'point_of_interest', 'establishment']","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
hImAAd0eUvpv0GzcB8txqw,ChIJOYsF8jt4hlQRDjdIUr1JI2o,Walmart Supercentre,9855 Austin Rd,Burnaby,Metro Vancouver,BC,V3J 1N5,"(49.251995, -122.8958971)",3.6,3310,OPERATIONAL,"['department_store', 'point_of_interest', 'store', 'establishment']","['Monday: 7:00 AM – 11:00 PM', 'Tuesday: 7:00 AM – 11:00 PM', 'Wednesday: 7:00 AM – 11:00 PM', 'Thursday: 7:00 AM – 11:00 PM', 'Friday: 7:00 AM – 11:00 PM', 'Saturday: 7:00 AM – 11:00 PM', 'Sunday: 7:00 AM – 11:00 PM']"
CcVtGTEwXyE4ZCMnJcxL8A,ChIJKYigl6J1lVQRL9sPl7KnLeU,"('CarMax',)",13750 SE Johnson Rd,Milwaukie,Clackamas County,OR,97222,"(45.4232326, -122.5797682)",4.3,1073,OPERATIONAL,"['car_dealer', 'point_of_interest', 'store', 'establishment']","['Monday: 10:00 AM – 9:00 PM', 'Tuesday: 10:00 AM – 9:00 PM', 'Wednesday: 10:00 AM – 9:00 PM', 'Thursday: 10:00 AM – 9:00 PM', 'Friday: 10:00 AM – 9:00 PM', 'Saturday: 9:00 AM – 9:00 PM', 'Sunday: 11:00 AM – 7:00 PM']"
3aZhfgTSdQbFQ4BUxp_C1Q,ChIJAZM7OUgA9YgRPGTRuY8n6pU,Madewell,4400 Ashford Dunwoody Rd NE,Atlanta,Dekalb County,GA,30346,"(33.924387, -84.341599)",4.3,28,OPERATIONAL,"['clothing_store', 'point_of_interest', 'store', 'establishment']","['Monday: 11:00 AM – 7:00 PM', 'Tuesday: 11:00 AM – 7:00 PM', 'Wednesday: 11:00 AM – 7:00 PM', 'Thursday: 11:00 AM – 7:00 PM', 'Friday: 11:00 AM – 7:00 PM', 'Saturday: 11:00 AM – 7:00 PM', 'Sunday: 12:00 – 6:00 PM']"
z2vd9SXVWBrknrSMYXtC_A,ChIJZZn4jwColVQR83FyE9UJCqg,"('St. Johns Food Share',)",8100 N Lombard St,Portland,Multnomah County,OR,97203,"(45.589259, -122.749329)",4.9,50,OPERATIONAL,"['food', 'point_of_interest', 'establishment']","['Monday: 10:00 AM – 4:00 PM', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 10:00 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
NixM-PsxOCAlHHCLKOtB3g,ChIJ9cNb6LRn54gRMq92epVezUw,"('Advance Auto Parts',)",12241 Lake Underhill Rd,Orlando,Orange County,FL,32825,"(28.5472404, -81.2064019)",4.4,230,OPERATIONAL,"['car_repair', 'point_of_interest', 'store', 'establishment']","['Monday: 7:30 AM – 9:00 PM', 'Tuesday: 7:30 AM – 9:00 PM', 'Wednesday: 7:30 AM – 9:00 PM', 'Thursday: 7:30 AM – 9:00 PM', 'Friday: 7:30 AM – 9:00 PM', 'Saturday: 7:30 AM – 9:00 PM', 'Sunday: 9:00 AM – 8:00 PM']"
evOIX6HMJTKLYtFGYUsEZQ,ChIJu2j_lPbta4cR14sO_2VajKg,"('Thistle',)",6000 Spine Rd,Boulder,Boulder County,CO,80301,"(40.066061, -105.2137281)",3.4,43,OPERATIONAL,"['real_estate_agency', 'point_of_interest', 'establishment']","['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
3gYJoiZ9M7BIWbKaWSyJlA,ChIJRcQUl1NJW4YR7hQJ8u9-u-Y,"('Starbucks',)",9600 Escarpment Blvd,Austin,Travis County,TX,78749,"(30.202654, -97.87878099999999)",4,327,OPERATIONAL,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 5:00 AM – 8:00 PM', 'Tuesday: 5:00 AM – 8:00 PM', 'Wednesday: 5:00 AM – 8:00 PM', 'Thursday: 5:00 AM – 8:00 PM', 'Friday: 5:00 AM – 8:00 PM', 'Saturday: 5:00 AM – 8:00 PM', 'Sunday: 5:30 AM – 8:00 PM']"
jgopOb34hnY6Mb_p2HGUdw,ChIJvT_icd93hlQRWLTmMZZKHnw,"('Care Point Medical Clinic - New Westminster',)",555 6th St,New Westminster,Metro Vancouver,BC,V3L 5H1,"(49.2123054, -122.918892)",2.5,197,OPERATIONAL,"['doctor', 'health', 'point_of_interest', 'establishment']","['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 7:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 3:00 PM', 'Sunday: 10:00 AM – 2:00 PM']"
wG3DOfM0HYDXX5lMUht_BQ,ChIJ_ZEt9805W4YRrFP-pLvIZpM,Lakeway Endodontics,2806 Flintrock Trace,Lakeway,Travis County,TX,78738,"(30.3364958, -97.9713974)",4.4,14,OPERATIONAL,"['dentist', 'health', 'point_of_interest', 'establishment']","['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 12:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
iWeQ-7Q2fv50eoK1lmmWBg,ChIJYWrP5e1t54gRtk9B7fcfI1A,"('Precision Window Tinting',)",854 S US Hwy 17 92,Longwood,Seminole County,FL,32750,"(28.6929735, -81.3282728)",4.9,125,OPERATIONAL,"['car_repair', 'point_of_interest', 'establishment']","['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 6:00 PM', 'Sunday: Closed']"
_uiokx4gcTR-6eykwsAzKA,ChIJMxs5FI31OIgRGETsI1bfxNs,"('CD DOORS ( Garage Doors & Motors )',)",6334 Frost Rd,Westerville,Delaware County,OH,43082,"(40.15125889999999, -82.915601)",4.9,73,OPERATIONAL,"['general_contractor', 'point_of_interest', 'establishment']","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
1PqWt8Fo8oUKPiEubX9anw,ChIJHR0SMoh344kRa54Qu8M9AyI,"('Uncommon Grounds',)",575 Mt Auburn St,Watertown,Middlesex County,MA,02472,"(42.37019300000001, -71.1594982)",4.5,571,OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 8:00 AM – 2:00 PM', 'Thursday: 8:00 AM – 2:00 PM', 'Friday: 8:00 AM – 2:00 PM', 'Saturday: 8:00 AM – 2:00 PM', 'Sunday: 8:00 AM – 2:00 PM']"
5_5--SS9tGhGQ2ekmXe2mw,ChIJ__8v7uxylVQRWWm51FkgnRI,"('Organic Bronze Bar Bridgeport',)",18041 SW Lower Boones Ferry Rd,Tigard,Washington County,OR,97224,"(45.3915656, -122.7515058)",4.8,33,OPERATIONAL,"['beauty_salon', 'hair_care', 'spa', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 7:00 PM', 'Tuesday: 11:00 AM – 7:00 PM', 'Wednesday: 11:00 AM – 9:00 PM', 'Thursday: 11:00 AM – 9:00 PM', 'Friday: 11:00 AM – 7:00 PM', 'Saturday: 11:00 AM – 4:00 PM', 'Sunday: Closed']"
mOS6dVkHec1KOLccMFopvA,ChIJj8BJkcZ044kRc50S0lz9Cm8,"('Dollar Tree',)",425 Washington St,Woburn,Middlesex County,MA,01801,"(42.5041361, -71.1249843)",4,179,OPERATIONAL,"['grocery_or_supermarket', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 8:00 AM – 9:00 PM', 'Tuesday: 8:00 AM – 9:00 PM', 'Wednesday: 8:00 AM – 9:00 PM', 'Thursday: 8:00 AM – 9:00 PM', 'Friday: 8:00 AM – 9:00 PM', 'Saturday: 8:00 AM – 9:00 PM', 'Sunday: 9:00 AM – 8:00 PM']"
