name,latitude,longitude
Medford Fire Department,42.4359748,-71.0966958
Duxbury Fire Department,42.0584453,-70.7447407
Montgomery Fire Department,42.2130535,-72.8161162
Lawrence Fire Department,42.6977165,-71.1640842
Douglas Fire Department,42.0606904,-71.7332417
New Bedford Fire Department,41.7184489,-70.9366445
Winchendon Fire Department,42.6893626,-72.0432442
Hanover Fire Department,42.1120909,-70.8152291
Merrimac Fire Department,42.8345467,-71.0007129
Worcester Fire Department,42.2777393,-71.8034659
Springfield Fire Department,42.1080677,-72.5868778
Leicester Fire Department,42.246078,-71.9141884
Fall River Fire Department,41.6890188,-71.1594351
Haverhill Fire Department,42.7872117,-71.166996
Waltham Fire Department,42.3671884,-71.2380036
Everett Fire Department,42.4121097,-71.0541774
Holland Fire Department,42.0659585,-72.1626761
Boston Fire Department Engine 42,42.3183967,-71.0977763
Yarmouth Fire Department,41.6596074,-70.1988003
Yarmouth Fire Department,41.7068151,-70.2380636
Lakeville Fire Department,41.8382645,-70.9448436
Malden Fire Department,42.4282094,-71.0643935
Lawrence Fire Department,42.7158502,-71.1730013
Boston Fire Department Engine 49,42.2367637,-71.1312522
Warren Fire Department,42.2138877,-72.195734
"Boston Fire Department Engine 17, Ladder 7, Car 7",42.3077417,-71.0616123
North Attleboro Fire Department,41.9430489,-71.3505314
Gardner Fire Department,42.574417,-71.9970751
Northampton Fire Department,42.3318824,-72.6353995
Medway Fire Department,42.1454355,-71.4433988
Holyoke Fire Department,42.200962,-72.6132799
Falmouth Fire Rescue,41.5520093,-70.611447
Chicopee Fire Department,42.1568033,-72.5841431
Hudson Fire Department,42.3991527,-71.5444489
Attleboro Fire Department,41.9269655,-71.3422883
Foxborough Fire & Rescue,42.0752858,-71.2579773
Tewksbury Fire Department,42.611316,-71.2340138
Easton Fire Department,42.0422356,-71.0754777
Quincy Fire Department,42.2434272,-71.0237184
Weston Fire Department,42.3671047,-71.3000314
Hingham Fire Department,42.1999843,-70.8841391
Holliston Fire Department,42.158681,-71.4747192
Millbury Fire Department,42.1720887,-71.7807194
Boston Fire Department Engine 20,42.2885707,-71.0477989
Chelmsford Fire Department,42.6063011,-71.3892971
Millbury Fire Department,42.2169475,-71.7555722
Dennis Fire Department,41.6674934,-70.1505109
Westhampton Fire Department,42.3049304,-72.7664191
Turners Falls Fire Department,42.5882552,-72.5487823
Newton Fire Department,42.354944,-71.1891719
Pembroke Fire Department,42.0881996,-70.7908102
Hanson Fire Department,42.0431156,-70.8815144
Haverhill Fire Department,42.7926123,-71.0842323
Chelsea Fire Department,42.3990619,-71.0226139
Milton Fire Department,42.2579841,-71.0408519
Peabody Fire Department,42.5296162,-70.9176186
Sudbury Fire Department,42.3842344,-71.4182525
Norwood Fire Department,42.1924687,-71.1950321
Springfield Fire Department,42.1474423,-72.5030899
Phillipston Fire Department,42.5708611,-72.1371566
Needham Fire Department,42.2982504,-71.2331782
Brockton Fire Department,42.0854399,-71.0213826
Pigeon Cove Substation,42.6746273,-70.623714
West Springfield Fire Department,42.1296436,-72.6288949
Auburn Fire Department,42.2055203,-71.8334539
Lexington Fire Department,42.4336309,-71.2093824
Lawrence Fire Department,42.7086977,-71.1659243
West Bridgewater Fire Department,42.0186644,-71.0135074
Ashby Fire Department,42.6803698,-71.8290353
Newton Fire Department,42.3142484,-71.2153007
Shutesbury Fire Department,42.4513806,-72.4136439
Bellingham Fire Department,42.0786075,-71.4655214
Wrentham Fire Department,42.0651476,-71.3293334
Carver Fire Department,41.91571,-70.8023691
Brookfield Fire Department,42.215283,-72.1017026
Salem Fire Department,42.5171763,-70.9057424
Middleborough Fire Department,41.8237527,-70.8267331
Dartmouth Dist.2 Fire Department,41.5786952,-71.0033981
Paxton Fire Department,42.3052631,-71.9207549
Worcester Fire Department,42.2784901,-71.8494381
Lancaster Fire Department,42.4436564,-71.6847384
Lowell Fire Department,42.6428184,-71.300767
Gill Fire Department,42.6285913,-72.5184051
Waltham Fire Department,42.4030684,-71.2384326
Beverly Fire Department,42.5723929,-70.8933878
Brookline Fire Station Number 7,42.3387849,-71.1333843
Conway Fire Department,42.5066225,-72.7074273
Clarksburg Vol. Fire Department,42.7176631,-73.0846997
Worcester Fire Station #2 South Division,42.2564414,-71.804518
Pembroke Fire Department,42.0420481,-70.8379504
Bolton Fire Department,42.4335974,-71.6111276
Charlemont Fire Department,42.6273121,-72.8724862
Boston Fire Department Engine 22,42.3405215,-71.0775392
Ashland Fire Department,42.2603908,-71.4652476
South Deerfield Fire Department,42.4828438,-72.6117224
Lynn Fire Department,42.4706585,-70.9478681
Norwood Fire Department,42.1860682,-71.177795
Lowell Fire Department,42.6563154,-71.3113214
Holliston Fire Department,42.1809099,-71.4544132
Shirley Fire Department,42.5766243,-71.6413606
Hubbardston Fire Department,42.4781362,-72.0100177
Russell Fire Department,42.1894287,-72.85274
Bourne Fire Department,41.6937448,-70.6142649
Orange Fire Department,42.6377215,-72.248807
Danvers Fire Department,42.5835287,-70.9690915
Lynn Fire Department,42.5060073,-70.9823261
Heath Fire Department,42.6889559,-72.8258288
Winchester Fire Department,42.453038,-71.1357467
New Bedford Fire Department,41.615177,-70.9268864
Taunton Fire Department,41.902654,-71.137346
Somerville Fire Department Headquarters,42.3908461,-71.0912369
Carver Fire Department,41.8896431,-70.7708064
Walpole Fire Department,42.1608257,-71.2171656
Uxbridge Fire Department,42.0897349,-71.6421176
Stoughton Fire Department,42.125672,-71.1009791
Harwich Fire Department,41.6804836,-70.082267
Westford Fire Department,42.6146608,-71.4120364
Gloucester Fire Department,42.6208047,-70.7093078
Duxbury Fire Department,42.0284233,-70.6958569
Swansea Fire Department,41.7498693,-71.1925086
Hadley Fire Department,42.3526784,-72.5830631
Chicopee Fire Department,42.1463754,-72.6091297
Webster Fire Department,42.0546953,-71.8625147
Wayland Fire Department,42.3634648,-71.3594442
Gloucester Fire Department,42.6648034,-70.6676461
Dover Fire Department,42.2436997,-71.2800028
Templeton Fire Department,42.5549242,-72.0665786
Marshfield Fire Department,42.096066,-70.650917
Erving Fire Department - Station 2,42.5845095,-72.4916815
Fire Station 2,42.1871612,-71.0568102
Easthampton Fire Department,42.2656989,-72.6710534
Scituate Fire Department,42.1974668,-70.7677227
Marlborough Fire Department,42.339964,-71.5428155
Wales Fire Department,42.074934,-72.2067884
Springfield Fire Department,42.1339329,-72.5718067
"Boston Fire Department Engine 53, Ladder 16",42.2789955,-71.1174661
Onset Fire Department,41.743703,-70.6606191
Mattapoisett Fire Department,41.6638621,-70.8139493
Falmouth Fire Department,41.5780062,-70.5556295
Leominster Fire Department,42.5067918,-71.7501025
Waltham Fire Department,42.406838,-71.2199142
Billerica Fire Department,42.5478377,-71.3082454
Seekonk Fire Department,41.8896234,-71.3310812
Plymouth Fire Department,41.8770055,-70.5996066
Fall River Fire Department,41.7006982,-71.149771
Lenox Fire Department,42.3358771,-73.2472527
Rehoboth Fire Department,41.8618634,-71.2380688
Lawrence Fire Department,42.7140077,-71.1492042
"Boston Fire Department Engine 28, Ladder 10",42.3105415,-71.1144181
Methuen Fire Department East Fire Station,42.7263229,-71.1509173
Wilbraham Fire Department,42.1529016,-72.4252649
Fitchburg Fire Department,42.5722939,-71.7770321
Haverhill Fire Department,42.7624814,-71.0868519
Freetown Fire Department,41.7717078,-70.9573773
Middleton Fire Department,42.5950107,-71.0164113
Amesbury Fire Department,42.8558552,-70.9336343
Adams Fire Department,42.624413,-73.1191751
Billerica Fire Department,42.5311238,-71.2287387
North Attleboro Fire Department,41.9819758,-71.3311959
Franklin Fire Department,42.0825991,-71.3992856
Holyoke Fire Department,42.2104168,-72.6304006
Ware Fire Department,42.2598661,-72.2369949
Dartmouth Dist.3 Fire Department,41.6425755,-71.0062672
Revere Fire Department,42.4192616,-70.9911908
Malden Fire Department Station 3,42.42694,-71.0758962
Warren Fire Department,42.2113327,-72.2375131
Weston Fire Department,42.3402298,-71.2939876
Plymouth Fire Department,41.9452887,-70.7005941
Norfolk Fire Department,42.1196065,-71.3227865
Chicopee Fire Department,42.1988293,-72.5591486
Somerville Fire Department Engine 7,42.3916806,-71.1108341
Worthington Fire - Rescue,42.4066386,-72.9382647
"Boston Fire Department Engine 7, Ladder 17",42.3489301,-71.0709353
Provincetown Fire Department,42.0537554,-70.1841157
"Boston Fire Department Engine 32, Ladder 9",42.383825,-71.071579
Weymouth Fire Department,42.2431421,-70.9445499
Pittsfield Fire Department,42.4682082,-73.2543557
Clinton Fire Department,42.4189188,-71.6876384
Brockton Fire Department,42.067095,-71.0164464
Newton Fire Department,42.3406025,-71.2385575
Brookline Fire Department Headquarters,42.3337159,-71.1212902
Ludlow Fire Department,42.1756283,-72.4723919
Chelmsford Fire Department,42.6371693,-71.3813297
Westminster Fire Department,42.5438279,-71.912356
Westford Fire Department,42.572563,-71.4286794
Chatham Fire & Rescue Department,41.6813836,-70.0219497
Truro Fire Department,41.9933175,-70.0501802
Rochester Fire Department,41.7458757,-70.8662666
Marblehead Fire Department,42.4954592,-70.8632393
Boxborough Fire Department,42.4809456,-71.506787
Peabody Fire Department,42.5161012,-70.9449022
Pittsfield Fire Department,42.4433241,-73.269507
Hingham Fire Department,42.2311824,-70.880354
Lynnfield Fire Department,42.538207,-71.047011
Templeton Fire Department,42.5949353,-72.0517452
Cambridge Fire Department,42.3711772,-71.0787804
Northborough Fire Department,42.3210661,-71.6430862
Quincy Fire Department,42.2653171,-71.0202951
Chester Fire Department,42.2768062,-72.9750522
Haverhill Fire Department,42.8094074,-71.0082361
Salem Fire Department,42.5197971,-70.8936981
Worcester Fire Department,42.2440597,-71.8328557
Taunton Fire Department,41.9208735,-71.0960665
West Stockbridge Fire Department,42.3390542,-73.3724359
West Auburn Fire Station,42.1838544,-71.8682929
Granby Fire Department,42.2600621,-72.5142879
Holliston Fire Department,42.2107167,-71.4272672
Newton Fire Department,42.3324704,-71.1935115
Templeton Fire Department,42.6060517,-72.0750594
Groveland Fire Department,42.7679617,-71.0240743
Fire Department Station Number Six,42.3116014,-71.1635746
Boxford Fire Department,42.6624872,-70.9990751
Saugus Fire Department,42.4650441,-71.0067825
Worcester Fire Department,42.2363827,-71.8016547
Needham Fire Department,42.2785829,-71.2366213
West Brookfield Fire Department,42.2390502,-72.1653643
Norwell Fire Department,42.1620592,-70.7929104
Shrewsbury Fire Department,42.2462663,-71.7315708
Millville Fire Department,42.0432211,-71.5806976
Ashfield Fire Department,42.5260875,-72.7916438
Pembroke Fire Department,42.0567611,-70.7777509
Springfield Fire Department,42.0895577,-72.5389002
Waltham Fire Department,42.3746353,-71.2468119
Beverly Fire Department,42.5482373,-70.8772069
Orange Fire Department,42.5894654,-72.3084723
"Boston Fire Department Engine 24, Ladder 23",42.3074868,-71.0821723
Framingham Fire Department,42.2900484,-71.4097356
Agawam Fire Department,42.0662579,-72.61683
Wellesley Fire Department,42.2957139,-71.2982345
Lynnfield Fire Department,42.5149901,-71.0117613
Charlton Fire Department,42.1470439,-71.9887971
Sterling Fire Department,42.4361352,-71.7618763
Hull Fire Department,42.3036241,-70.9073645
Westover ARb Fire Department,42.1981421,-72.5385803
Bourne Fire Department,41.719744,-70.6140061
Lynn Fire Department,42.4797737,-70.9345697
Milford Fire Department,42.1379206,-71.5218947
Southampton Fire Department,42.190225,-72.6897532
Dartmouth Dist.1 Fire Department,41.5878812,-70.9439279
Buckland Fire District,42.5672503,-72.8011083
Norton Fire Department,41.9757351,-71.1261717
Lowell Fire Department,42.6323032,-71.333695
Hopkinton Fire Department,42.2383736,-71.5630038
Hull Fire Department,42.2918878,-70.8796671
Framingham Fire Department,42.3292481,-71.4336622
Upton Fire Department,42.1753845,-71.6061798
Attleboro Fire Department,41.9411801,-71.2826832
Spencer Fire Department,42.2364148,-72.0063013
Medford Fire Department,42.4013136,-71.1058309
Stockbridge Fire Department,42.3155944,-73.3318954
Somerset Fire Department,41.740546,-71.1487115
Northbridge Fire Department,42.1108966,-71.6722817
Harwich Fire Department,41.7087806,-70.0226763
Plainfield Fire Department,42.5198156,-72.9115168
Halifax Fire Department,41.9911131,-70.8557473
Winchester Fire Department,42.4649374,-71.1199407
Wareham Fire Department,41.7599375,-70.7177279
Sturbridge Fire Department,42.1115847,-72.0844098
Lowell Rescue & Ems,42.6323772,-71.2868412
Arlington Fire Department,42.4152011,-71.1808222
Marshfield Fire Department,42.0962729,-70.7156342
Erving Fire Department - Station 1,42.6000395,-72.3989392
Westford Fire Department,42.5876191,-71.4787226
Lee Fire Department,42.2782334,-73.2771371
Sunderland Fire Department,42.4527859,-72.5847999
Marlborough Fire Department,42.3468436,-71.5606199
Lenox Fire Department,42.398742,-73.2682218
Dedham Fire Department,42.2546392,-71.1647748
Leverett Fire Department,42.4641659,-72.4978417
Pittsfield Fire Department,42.4428544,-73.2351491
Holden Fire Department,42.3535994,-71.871396
Massport Fire-Rescue Headquarters,42.3574557,-71.0177962
Whitman Fire-Rescue,42.080224,-70.9386612
Tolland Fire Department,42.0770204,-73.0127833
Falmouth Fire Department,41.6453849,-70.6183469
Adams Fire Department,42.6324081,-73.1112501
Medford Fire Department,42.42101,-71.0990662
Shelburne Falls Fire/Rescue/Ems,42.6112107,-72.7389765
Rehoboth Fire Department,41.9032213,-71.2506918
Hanover Fire Department,42.1082713,-70.8677382
Franklin Fire Department,42.0622001,-71.4035085
Plymouth Fire Department,41.9523626,-70.6570694
Boston Fire Department Engine 55,42.2639868,-71.1548054
Malden Fire Department,42.4348851,-71.0441736
Fall River Fire Department,41.6920395,-71.1300361
Oxford Fire Department,42.1581426,-71.8826075
Milford Fire Department,42.1451279,-71.4942211
Fairhaven Fire Department,41.6401355,-70.8924724
Royalston Fire Department,42.6730961,-72.1877571
West Newbury Fire Department,42.8101377,-70.9451744
"Boston Fire Department Engine 29, Ladder 11",42.3427021,-71.1534743
Gloucester Fire Department,42.6136889,-70.6646423
Ashland Fire Department,42.2560185,-71.4380947
Royalston Fire Department,42.6307483,-72.1490036
New Bedford Fire Department,41.6492743,-70.9351316
Nahant Fire Department,42.4236729,-70.9322328
Attleboro Fire Department,41.9127773,-71.3085634
East Dedham Fire Station,42.2488028,-71.1547285
Springfield Fire Department,42.1440403,-72.551437
Woburn Fire Department,42.4732966,-71.1730621
Wareham Fire Department,41.7565712,-70.6774882
Westport Fire Department,41.5711604,-71.0874358
Brimfield Fire Department,42.1177802,-72.2016158
"Boston Fire Department Engine 48, Ladder 28",42.2551417,-71.1198375
Tewksbury Fire Department,42.5798362,-71.1929274
Chelmsford Fire Department,42.5732747,-71.3755923
Revere Fire Department,42.4398986,-70.9681658
Plympton Public Library,41.9567862,-70.8154769
Abington Fire Department,42.1064692,-70.9502076
Cohasset Fire Department,42.2409086,-70.7986926
Winthrop Fire Department,42.3765251,-70.985364
Newton Fire Department,42.3570749,-71.207105
Dighton Fire Department,41.8657234,-71.1333411
Freetown Fire Department,41.7637286,-71.0193546
Easton Fire Department,42.0562471,-71.1087735
Ashby Ems,42.6804855,-71.8289219
Brookline Fire Department Station Number One,42.3313952,-71.1174612
Sharon Fire Department,42.1140517,-71.1869401
"Boston Fire Department Engine 39, Ladder 18",42.3396213,-71.0505004
Springfield Fire Department,42.1155217,-72.6060864
Rockland Fire Department,42.131954,-70.9165117
Chicopee Fire Department,42.1751378,-72.6003489
Brockton Fire Department,42.0669388,-71.0169581
Westport Fire Department,41.6560908,-71.0907587
Quincy Fire Department,42.2974154,-71.0106951
Boston Fire Department Engine 3,42.3399781,-71.0684907
North Adams Fire Department,42.697958,-73.1130734
Wayland Fire Department,42.321766,-71.3639773
Billerica Fire Department,42.5702454,-71.2269512
Marblehead Fire Department,42.5078421,-70.846288
Carlisle Fire Department,42.52927,-71.3521725
